bank,branch,date,day,arrival_time,service_type,service_start_time,service_end_time,wait_time_min,service_duration_min,queue_length
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,12:48:00,FD Opening,12:54:00,13:06:54,6,12.9,9
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,13:53:00,Inward Remittance,13:58:00,14:11:20.400000,5,13.34,6
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,11:29:00,Debit Card Reissue,11:33:00,11:44:00.600000,4,11.01,5
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,10:45:00,Debit Card Reissue,10:52:00,11:01:01.800000,7,9.03,11
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,14:29:00,Inward Remittance,14:36:00,14:46:51,7,10.85,14
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:15:00,New Account Opening,15:21:00,15:54:03.600000,6,33.06,1
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:36:00,Loan Repayment,15:39:00,15:47:37.800000,3,8.63,12
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,14:33:00,FD Opening,14:35:00,14:49:31.200000,2,14.52,7
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,13:23:00,Loan Repayment,13:29:00,13:34:46.800000,6,5.78,9
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,13:01:00,Cheque Deposit,13:07:00,13:12:47.400000,6,5.79,4
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,10:30:00,Locker Access,10:34:00,10:44:15.600000,4,10.26,6
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:04:00,FD Opening,09:10:00,09:25:58.200000,6,15.97,7
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,16:19:00,Cash Deposit,16:23:00,16:26:48.600000,4,3.81,9
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:53:00,Cheque Deposit,10:00:00,10:06:15,7,6.25,9
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,13:55:00,Cheque Deposit,13:58:00,14:04:06.600000,3,6.11,11
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:51:00,Loan Repayment,09:57:00,10:04:33.600000,6,7.56,6
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,12:53:00,Cash Withdrawal,13:01:00,13:03:19.200000,8,2.32,9
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,11:15:00,Inward Remittance,11:20:00,11:36:11.400000,5,16.19,5
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,13:50:00,New Account Opening,13:51:00,14:24:10.800000,1,33.18,6
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,13:12:00,Inward Remittance,13:18:00,13:33:55.200000,6,15.92,15
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:15:00,Cheque Deposit,15:20:00,15:26:33,5,6.55,12
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,10:08:00,Cash Deposit,10:11:00,10:15:39,3,4.65,11
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:10:00,Cheque Deposit,09:15:00,09:21:28.200000,5,6.47,15
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:50:00,FD Opening,09:55:00,10:08:32.400000,5,13.54,8
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:36:00,Inward Remittance,15:41:00,15:55:10.800000,5,14.18,7
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,10:50:00,Loan Repayment,10:52:00,10:59:45.600000,2,7.76,10
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:28:00,Cash Deposit,15:34:00,15:37:44.400000,6,3.74,13
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:45:00,Inward Remittance,15:51:00,16:03:54.600000,6,12.91,3
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,10:31:00,Cheque Deposit,10:37:00,10:43:09.600000,6,6.16,4
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,13:14:00,Cash Withdrawal,13:24:00,13:26:42,10,2.7,2
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,16:33:00,Inward Remittance,16:39:00,16:53:25.200000,6,14.42,6
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,10:00:00,FD Opening,10:06:00,10:18:48.600000,6,12.81,6
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,11:16:00,Inward Remittance,11:26:00,11:44:28.800000,10,18.48,9
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,09:51:00,Inward Remittance,09:57:00,10:11:00,6,14.0,11
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,11:28:00,Locker Access,11:35:00,11:45:38.400000,7,10.64,9
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,12:48:00,Debit Card Reissue,12:50:00,13:02:04.800000,2,12.08,13
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,13:26:00,Cash Deposit,13:28:00,13:31:45,2,3.75,1
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,16:29:00,Inward Remittance,16:34:00,16:50:14.400000,5,16.24,9
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,15:57:00,Cash Deposit,16:02:00,16:05:52.200000,5,3.87,4
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,11:34:00,Cheque Deposit,11:37:00,11:42:52.800000,3,5.88,5
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,10:50:00,Loan Repayment,10:57:00,11:04:41.400000,7,7.69,13
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,13:50:00,Debit Card Reissue,13:57:00,14:08:49.800000,7,11.83,7
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,12:02:00,Cheque Deposit,12:06:00,12:12:08.400000,4,6.14,14
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,14:35:00,Locker Access,14:40:00,14:49:29.400000,5,9.49,12
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,09:06:00,Cheque Deposit,09:12:00,09:18:10.800000,6,6.18,12
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,10:18:00,Locker Access,10:25:00,10:37:40.200000,7,12.67,11
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,14:42:00,Inward Remittance,14:45:00,14:56:05.400000,3,11.09,11
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,15:08:00,Cheque Deposit,15:13:00,15:18:40.800000,5,5.68,10
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,12:58:00,Cheque Deposit,12:59:00,13:04:23.400000,1,5.39,10
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,10:48:00,Locker Access,10:59:00,11:09:01.800000,11,10.03,7
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,09:47:00,Debit Card Reissue,09:53:00,10:02:28.200000,6,9.47,7
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,13:06:00,Locker Access,13:11:00,13:25:14.400000,5,14.24,10
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,15:44:00,Inward Remittance,15:48:00,16:05:17.400000,4,17.29,1
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,14:32:00,Inward Remittance,14:36:00,14:53:10.200000,4,17.17,8
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,09:35:00,FD Opening,09:41:00,09:53:55.200000,6,12.92,8
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,11:19:00,Loan Repayment,11:22:00,11:29:33,3,7.55,12
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,11:33:00,FD Opening,11:39:00,11:56:49.800000,6,17.83,14
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,14:24:00,Cash Deposit,14:29:00,14:32:37.200000,5,3.62,8
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,13:43:00,New Account Opening,13:52:00,14:24:40.200000,9,32.67,12
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,11:11:00,Cheque Deposit,11:19:00,11:25:06,8,6.1,4
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,11:52:00,Loan Repayment,11:59:00,12:05:53.400000,7,6.89,1
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,11:18:00,Inward Remittance,11:21:00,11:37:19.800000,3,16.33,1
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,16:18:00,Cash Withdrawal,16:21:00,16:23:45.600000,3,2.76,11
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,14:06:00,Cash Withdrawal,14:08:00,14:11:21.600000,2,3.36,14
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,16:04:00,Loan Repayment,16:10:00,16:18:13.200000,6,8.22,7
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,11:43:00,FD Opening,11:47:00,12:03:23.400000,4,16.39,12
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,10:53:00,Cash Deposit,10:56:00,11:00:10.200000,3,4.17,15
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,16:38:00,Cash Withdrawal,16:42:00,16:45:22.800000,4,3.38,7
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,14:40:00,Cash Deposit,14:44:00,14:47:55.800000,4,3.93,4
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,09:15:00,Cheque Deposit,09:25:00,09:30:46.800000,10,5.78,2
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,10:56:00,Cheque Deposit,10:59:00,11:05:13.200000,3,6.22,7
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,13:09:00,Loan Repayment,13:16:00,13:24:34.200000,7,8.57,7
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,14:57:00,Cash Withdrawal,15:07:00,15:10:13.800000,10,3.23,10
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,13:20:00,New Account Opening,13:27:00,13:55:36.600000,7,28.61,4
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,12:21:00,FD Opening,12:24:00,12:39:04.800000,3,15.08,6
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,11:34:00,Cash Withdrawal,11:40:00,11:43:09.600000,6,3.16,2
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,11:29:00,New Account Opening,11:36:00,12:10:16.200000,7,34.27,8
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,11:29:00,Debit Card Reissue,11:35:00,11:46:09,6,11.15,10
AB Bank,"AB Bank, Barishal Branch",2025-08-04,Monday,09:54:00,Locker Access,10:03:00,10:14:33.600000,9,11.56,15
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,11:31:00,Cash Deposit,11:35:00,11:39:00,4,4.0,13
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,14:03:00,New Account Opening,14:06:00,14:41:41.400000,3,35.69,1
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:43:00,Inward Remittance,09:46:00,09:58:37.200000,3,12.62,14
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,10:10:00,Inward Remittance,10:15:00,10:27:01.800000,5,12.03,13
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,16:07:00,FD Opening,16:08:00,16:22:27,1,14.45,13
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,14:38:00,Locker Access,14:45:00,14:55:09.600000,7,10.16,12
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:37:00,Cash Deposit,15:39:00,15:43:02.400000,2,4.04,14
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,13:39:00,Locker Access,13:40:00,13:50:04.200000,1,10.07,12
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,13:30:00,Cash Deposit,13:33:00,13:36:58.800000,3,3.98,4
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,13:02:00,Debit Card Reissue,13:05:00,13:18:25.200000,3,13.42,7
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,16:33:00,Locker Access,16:37:00,16:49:06,4,12.1,4
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,16:54:00,Cash Withdrawal,16:59:00,17:01:33,5,2.55,4
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,13:36:00,Cheque Deposit,13:44:00,13:49:51,8,5.85,10
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,14:27:00,Cheque Deposit,14:36:00,14:42:46.800000,9,6.78,5
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,14:56:00,Cheque Deposit,15:05:00,15:11:07.800000,9,6.13,14
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:45:00,Cash Withdrawal,15:52:00,15:55:10.800000,7,3.18,10
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,14:18:00,Loan Repayment,14:22:00,14:29:12.600000,4,7.21,7
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,11:43:00,Cheque Deposit,11:52:00,11:57:30,9,5.5,8
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,11:29:00,Inward Remittance,11:34:00,11:47:30,5,13.5,11
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,16:50:00,Inward Remittance,16:57:00,17:14:57.600000,7,17.96,13
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:42:00,Debit Card Reissue,15:46:00,15:57:08.400000,4,11.14,10
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,16:43:00,Locker Access,16:46:00,16:55:00,3,9.0,3
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:16:00,Inward Remittance,09:22:00,09:37:54.600000,6,15.91,13
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,14:11:00,Debit Card Reissue,14:18:00,14:32:10.200000,7,14.17,9
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,13:01:00,Cash Withdrawal,13:06:00,13:09:07.800000,5,3.13,6
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:59:00,Loan Repayment,10:08:00,10:17:21.600000,9,9.36,2
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,10:54:00,Loan Repayment,10:59:00,11:05:40.800000,5,6.68,8
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,16:26:00,Cheque Deposit,16:30:00,16:36:44.400000,4,6.74,15
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,13:50:00,Loan Repayment,13:56:00,14:02:54.600000,6,6.91,7
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:25:00,Inward Remittance,15:29:00,15:46:40.200000,4,17.67,8
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,14:21:00,Loan Repayment,14:25:00,14:33:13.200000,4,8.22,4
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,11:12:00,Loan Repayment,11:17:00,11:24:16.200000,5,7.27,5
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,11:49:00,Cash Deposit,11:54:00,11:58:01.200000,5,4.02,6
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,10:13:00,Inward Remittance,10:19:00,10:32:43.800000,6,13.73,3
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,12:50:00,New Account Opening,12:55:00,13:25:16.800000,5,30.28,2
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:57:00,New Account Opening,10:02:00,10:35:22.800000,5,33.38,5
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:51:00,Cash Withdrawal,15:58:00,16:01:03,7,3.05,2
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,14:16:00,Cheque Deposit,14:19:00,14:24:38.400000,3,5.64,14
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,12:43:00,Debit Card Reissue,12:47:00,12:58:04.200000,4,11.07,12
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,10:29:00,Inward Remittance,10:34:00,10:48:58.200000,5,14.97,12
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:27:00,Cash Deposit,09:28:00,09:31:25.800000,1,3.43,12
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,10:12:00,Loan Repayment,10:17:00,10:23:24,5,6.4,12
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:10:00,New Account Opening,09:13:00,09:48:29.400000,3,35.49,6
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:01:00,Locker Access,15:06:00,15:14:48.600000,5,8.81,13
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,15:10:00,Debit Card Reissue,15:16:00,15:29:58.200000,6,13.97,7
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,10:25:00,Locker Access,10:27:00,10:37:13.800000,2,10.23,11
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:21:00,Inward Remittance,09:27:00,09:45:42,6,18.7,5
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,16:42:00,Inward Remittance,16:50:00,17:04:49.200000,8,14.82,11
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,12:26:00,New Account Opening,12:31:00,13:03:24,5,32.4,14
AB Bank,"AB Bank, Sylhet Branch",2025-08-04,Monday,09:27:00,Cheque Deposit,09:29:00,09:35:21.600000,2,6.36,8
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,10:53:00,Debit Card Reissue,10:58:00,11:08:54,5,10.9,15
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,15:23:00,New Account Opening,15:28:00,15:58:12,5,30.2,15
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,12:18:00,New Account Opening,12:20:00,12:46:19.800000,2,26.33,9
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,13:49:00,Cheque Deposit,13:55:00,14:00:27,6,5.45,10
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,11:42:00,Cash Deposit,11:44:00,11:47:49.200000,2,3.82,8
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,15:22:00,Debit Card Reissue,15:26:00,15:36:33.600000,4,10.56,1
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,12:16:00,Debit Card Reissue,12:23:00,12:34:01.800000,7,11.03,9
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,13:14:00,Locker Access,13:19:00,13:31:48.600000,5,12.81,3
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,09:05:00,Cash Deposit,09:11:00,09:14:18,6,3.3,14
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,12:48:00,New Account Opening,12:51:00,13:18:15.600000,3,27.26,1
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,10:56:00,Loan Repayment,11:03:00,11:09:34.800000,7,6.58,5
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,16:02:00,Cheque Deposit,16:04:00,16:10:01.800000,2,6.03,15
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,13:28:00,New Account Opening,13:33:00,14:05:52.800000,5,32.88,5
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,14:11:00,Debit Card Reissue,14:19:00,14:32:10.200000,8,13.17,9
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,12:57:00,FD Opening,13:07:00,13:23:16.800000,10,16.28,6
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,12:06:00,Cash Withdrawal,12:10:00,12:13:26.400000,4,3.44,13
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,14:01:00,Cash Withdrawal,14:06:00,14:09:28.200000,5,3.47,9
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,14:51:00,Inward Remittance,14:57:00,15:08:21,6,11.35,10
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,09:27:00,New Account Opening,09:34:00,10:06:09.600000,7,32.16,3
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,16:40:00,Inward Remittance,16:42:00,16:55:53.400000,2,13.89,7
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,15:54:00,Inward Remittance,16:01:00,16:16:15.600000,7,15.26,7
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,10:43:00,FD Opening,10:45:00,11:01:06.600000,2,16.11,5
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,13:52:00,New Account Opening,13:54:00,14:27:28.200000,2,33.47,10
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,12:45:00,Cheque Deposit,12:54:00,13:00:32.400000,9,6.54,4
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,16:49:00,Cash Withdrawal,16:54:00,16:56:27.600000,5,2.46,4
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,15:58:00,Cash Withdrawal,16:06:00,16:09:34.200000,8,3.57,12
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,10:07:00,New Account Opening,10:11:00,10:48:13.800000,4,37.23,12
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,09:39:00,Locker Access,09:48:00,09:58:46.200000,9,10.77,15
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,16:38:00,Cheque Deposit,16:42:00,16:48:04.200000,4,6.07,3
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,16:10:00,FD Opening,16:17:00,16:29:12.600000,7,12.21,1
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,16:05:00,Debit Card Reissue,16:09:00,16:22:58.800000,4,13.98,12
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,14:56:00,New Account Opening,15:00:00,15:29:43.200000,4,29.72,1
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,11:41:00,Cash Withdrawal,11:49:00,11:52:02.400000,8,3.04,12
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,12:06:00,Debit Card Reissue,12:10:00,12:22:16.800000,4,12.28,9
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,14:54:00,Locker Access,15:00:00,15:10:58.800000,6,10.98,5
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,09:56:00,Loan Repayment,10:05:00,10:11:25.800000,9,6.43,15
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,10:34:00,Cheque Deposit,10:35:00,10:41:01.800000,1,6.03,6
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,11:03:00,Inward Remittance,11:08:00,11:21:39,5,13.65,12
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,11:23:00,Locker Access,11:29:00,11:39:55.800000,6,10.93,9
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,15:00:00,Cash Withdrawal,15:05:00,15:07:36.600000,5,2.61,15
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,14:12:00,FD Opening,14:14:00,14:29:13.200000,2,15.22,7
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,15:33:00,Inward Remittance,15:40:00,15:56:32.400000,7,16.54,2
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,14:19:00,Cheque Deposit,14:21:00,14:26:40.200000,2,5.67,14
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,16:52:00,FD Opening,16:57:00,17:11:47.400000,5,14.79,9
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,10:56:00,Cheque Deposit,11:01:00,11:06:36.600000,5,5.61,1
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,12:31:00,Cash Deposit,12:32:00,12:36:46.200000,1,4.77,8
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,10:54:00,Cash Deposit,11:00:00,11:04:42.600000,6,4.71,9
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,10:45:00,Locker Access,10:48:00,10:58:55.200000,3,10.92,5
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,13:26:00,Cash Withdrawal,13:32:00,13:34:42,6,2.7,11
Bank Asia,"Bank Asia, Barishal Branch",2025-08-04,Monday,14:26:00,Inward Remittance,14:33:00,14:48:40.200000,7,15.67,14
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,10:04:00,FD Opening,10:05:00,10:20:33,1,15.55,11
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,12:12:00,Cash Deposit,12:22:00,12:26:10.800000,10,4.18,8
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,13:36:00,Cash Deposit,13:39:00,13:43:24,3,4.4,6
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,11:53:00,Cash Deposit,11:56:00,11:59:48.600000,3,3.81,1
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,15:53:00,Loan Repayment,16:02:00,16:07:31.200000,9,5.52,5
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,09:25:00,Loan Repayment,09:34:00,09:40:47.400000,9,6.79,1
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,09:05:00,Cash Deposit,09:11:00,09:14:24,6,3.4,3
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,15:03:00,Cheque Deposit,15:12:00,15:17:55.800000,9,5.93,9
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,13:59:00,Loan Repayment,14:05:00,14:12:12,6,7.2,5
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,16:39:00,Locker Access,16:44:00,16:54:12,5,10.2,14
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,14:02:00,Locker Access,14:07:00,14:16:27.600000,5,9.46,1
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,09:38:00,Locker Access,09:44:00,09:56:58.800000,6,12.98,10
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,13:09:00,Locker Access,13:19:00,13:27:12,10,8.2,12
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,13:21:00,Inward Remittance,13:23:00,13:36:18,2,13.3,7
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,09:33:00,Cash Deposit,09:40:00,09:43:27.600000,7,3.46,11
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,13:24:00,Cash Withdrawal,13:30:00,13:32:56.400000,6,2.94,12
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,12:19:00,Loan Repayment,12:26:00,12:33:49.800000,7,7.83,7
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,14:35:00,FD Opening,14:41:00,14:57:58.200000,6,16.97,1
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,11:56:00,FD Opening,11:57:00,12:08:33.600000,1,11.56,3
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,12:23:00,Cheque Deposit,12:30:00,12:36:20.400000,7,6.34,3
Bank Asia,"Bank Asia, Khulna Branch",2025-08-04,Monday,10:21:00,Cash Deposit,10:25:00,10:28:54,4,3.9,2
