bank,branch,date,day,arrival_time,service_type,service_start_time,service_end_time,wait_time_min,service_duration_min,queue_length
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,14:01:00,Inward Remittance,14:08:00,14:22:48.600000,7,14.81,7
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,16:19:00,Cash Deposit,16:27:00,16:31:21,8,4.35,14
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,14:54:00,Cheque Deposit,14:57:00,15:02:28.200000,3,5.47,7
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,10:06:00,Loan Repayment,10:10:00,10:16:20.400000,4,6.34,11
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,15:55:00,Loan Repayment,15:59:00,16:06:46.800000,4,7.78,13
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,15:08:00,Loan Repayment,15:16:00,15:22:41.400000,8,6.69,1
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,13:49:00,Cheque Deposit,13:56:00,14:01:29.400000,7,5.49,14
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,16:16:00,Inward Remittance,16:17:00,16:33:17.400000,1,16.29,5
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,16:10:00,Loan Repayment,16:15:00,16:22:13.800000,5,7.23,10
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,10:16:00,FD Opening,10:22:00,10:38:58.200000,6,16.97,15
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,14:29:00,Cash Deposit,14:36:00,14:39:13.200000,7,3.22,15
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,15:35:00,Loan Repayment,15:40:00,15:47:58.800000,5,7.98,13
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,10:05:00,Cheque Deposit,10:10:00,10:16:04.800000,5,6.08,12
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,10:51:00,Cash Deposit,10:54:00,10:58:06.600000,3,4.11,9
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,15:38:00,FD Opening,15:47:00,16:00:53.400000,9,13.89,10
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,09:29:00,Cheque Deposit,09:33:00,09:39:07.200000,4,6.12,2
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,11:29:00,Debit Card Reissue,11:36:00,11:44:54,7,8.9,8
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,16:18:00,Debit Card Reissue,16:23:00,16:33:34.800000,5,10.58,5
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,11:15:00,Cash Deposit,11:17:00,11:21:21,2,4.35,8
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,11:55:00,Locker Access,12:00:00,12:10:21.600000,5,10.36,14
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,15:26:00,Loan Repayment,15:29:00,15:38:12.600000,3,9.21,8
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,16:16:00,FD Opening,16:18:00,16:34:46.200000,2,16.77,15
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,15:03:00,New Account Opening,15:05:00,15:39:30.600000,2,34.51,3
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,11:00:00,Locker Access,11:04:00,11:13:43.200000,4,9.72,6
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,11:22:00,FD Opening,11:26:00,11:38:33.600000,4,12.56,12
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,10:30:00,Cash Deposit,10:36:00,10:40:06,6,4.1,9
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,13:18:00,Locker Access,13:26:00,13:37:27.600000,8,11.46,10
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,11:21:00,FD Opening,11:25:00,11:41:07.200000,4,16.12,8
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,16:23:00,FD Opening,16:25:00,16:41:06.600000,2,16.11,3
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,14:44:00,Debit Card Reissue,14:49:00,15:00:17.400000,5,11.29,6
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,15:16:00,New Account Opening,15:24:00,15:59:19.800000,8,35.33,7
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,09:40:00,Debit Card Reissue,09:49:00,09:58:46.200000,9,9.77,12
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,15:11:00,FD Opening,15:13:00,15:29:33.600000,2,16.56,11
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,15:13:00,Cash Deposit,15:14:00,15:18:12,1,4.2,4
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,15:16:00,FD Opening,15:17:00,15:29:49.200000,1,12.82,14
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,16:44:00,Cash Deposit,16:49:00,16:52:35.400000,5,3.59,10
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,10:00:00,FD Opening,10:06:00,10:22:13.800000,6,16.23,6
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,13:01:00,Inward Remittance,13:09:00,13:25:09.600000,8,16.16,1
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,13:04:00,Cash Withdrawal,13:06:00,13:09:37.800000,2,3.63,12
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,10:42:00,FD Opening,10:45:00,11:00:35.400000,3,15.59,1
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,14:04:00,Cheque Deposit,14:08:00,14:14:15.600000,4,6.26,2
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,13:20:00,New Account Opening,13:31:00,14:09:10.200000,11,38.17,11
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,13:24:00,Locker Access,13:29:00,13:40:55.800000,5,11.93,13
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,16:44:00,Locker Access,16:50:00,17:02:15,6,12.25,8
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,10:02:00,Inward Remittance,10:12:00,10:26:43.200000,10,14.72,9
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,14:48:00,New Account Opening,14:53:00,15:26:08.400000,5,33.14,12
AB Bank,"AB Bank, Farmgate Branch",2025-08-04,Monday,11:23:00,Debit Card Reissue,11:29:00,11:40:58.800000,6,11.98,6
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,15:11:00,Locker Access,15:12:00,15:22:09.600000,1,10.16,4
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,10:20:00,Cash Withdrawal,10:23:00,10:25:51.600000,3,2.86,5
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,09:23:00,FD Opening,09:30:00,09:48:13.200000,7,18.22,14
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,10:38:00,FD Opening,10:43:00,11:00:12.600000,5,17.21,11
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,15:54:00,Debit Card Reissue,16:01:00,16:14:16.800000,7,13.28,10
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,11:46:00,Loan Repayment,11:51:00,11:57:40.200000,5,6.67,6
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,14:38:00,New Account Opening,14:41:00,15:18:34.800000,3,37.58,8
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,11:11:00,Inward Remittance,11:25:00,11:37:10.200000,14,12.17,3
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,14:26:00,Cash Withdrawal,14:32:00,14:35:08.400000,6,3.14,4
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,09:23:00,Cash Withdrawal,09:28:00,09:30:50.400000,5,2.84,5
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,15:39:00,Loan Repayment,15:41:00,15:49:47.400000,2,8.79,10
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,16:17:00,FD Opening,16:24:00,16:39:46.800000,7,15.78,13
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,14:57:00,Loan Repayment,15:04:00,15:13:03,7,9.05,9
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,14:32:00,Cheque Deposit,14:36:00,14:41:19.200000,4,5.32,6
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,11:40:00,Loan Repayment,11:48:00,11:56:12,8,8.2,9
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,15:03:00,Cash Withdrawal,15:08:00,15:11:48,5,3.8,4
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,13:21:00,New Account Opening,13:27:00,13:58:57,6,31.95,7
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,10:22:00,Cash Deposit,10:25:00,10:28:11.400000,3,3.19,3
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,15:11:00,Inward Remittance,15:16:00,15:27:25.800000,5,11.43,14
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,14:30:00,New Account Opening,14:35:00,15:06:11.400000,5,31.19,11
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,12:38:00,FD Opening,12:43:00,12:59:18.600000,5,16.31,7
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,09:10:00,Cheque Deposit,09:15:00,09:21:06,5,6.1,3
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,10:52:00,Debit Card Reissue,10:57:00,11:07:03.600000,5,10.06,10
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,12:45:00,FD Opening,12:50:00,13:02:06,5,12.1,9
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,16:01:00,Cash Deposit,16:05:00,16:09:07.800000,4,4.13,9
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,16:38:00,FD Opening,16:45:00,16:58:21.600000,7,13.36,6
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,09:40:00,New Account Opening,09:46:00,10:15:38.400000,6,29.64,1
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,14:06:00,Cheque Deposit,14:09:00,14:14:59.400000,3,5.99,5
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,09:14:00,Locker Access,09:18:00,09:30:32.400000,4,12.54,9
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,14:10:00,Inward Remittance,14:14:00,14:28:31.800000,4,14.53,9
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,09:19:00,New Account Opening,09:29:00,10:04:05.400000,10,35.09,9
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,13:26:00,Cheque Deposit,13:29:00,13:35:03,3,6.05,3
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,12:04:00,Inward Remittance,12:11:00,12:23:34.800000,7,12.58,8
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,10:02:00,Debit Card Reissue,10:08:00,10:16:25.800000,6,8.43,14
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,15:56:00,Cash Withdrawal,16:02:00,16:05:06.600000,6,3.11,2
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,13:35:00,Cash Withdrawal,13:37:00,13:40:24.600000,2,3.41,9
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,16:38:00,FD Opening,16:44:00,17:01:15.600000,6,17.26,15
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,11:44:00,New Account Opening,11:52:00,12:21:49.200000,8,29.82,13
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,13:31:00,New Account Opening,13:36:00,14:08:08.400000,5,32.14,7
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,11:10:00,Locker Access,11:15:00,11:28:27.600000,5,13.46,2
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,15:29:00,New Account Opening,15:36:00,16:08:45,7,32.75,15
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,10:05:00,New Account Opening,10:11:00,10:40:58.800000,6,29.98,5
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,10:18:00,Cash Deposit,10:23:00,10:26:37.800000,5,3.63,7
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,13:24:00,New Account Opening,13:27:00,13:57:52.800000,3,30.88,7
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,13:59:00,Cash Withdrawal,14:01:00,14:03:42,2,2.7,5
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,10:16:00,Cash Deposit,10:22:00,10:26:17.400000,6,4.29,12
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,10:04:00,FD Opening,10:09:00,10:24:57,5,15.95,13
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,13:09:00,Locker Access,13:15:00,13:25:13.200000,6,10.22,11
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,11:16:00,New Account Opening,11:26:00,12:02:36,10,36.6,7
Bank Asia,"Bank Asia, Banani Branch",2025-08-04,Monday,14:53:00,Locker Access,15:01:00,15:11:18,8,10.3,2
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,14:03:00,Debit Card Reissue,14:13:00,14:21:07.800000,10,8.13,4
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,13:53:00,Cash Deposit,13:59:00,14:02:25.200000,6,3.42,13
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,09:14:00,Cheque Deposit,09:16:00,09:21:40.200000,2,5.67,10
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,13:39:00,New Account Opening,13:44:00,14:12:49.800000,5,28.83,14
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,13:24:00,Loan Repayment,13:28:00,13:36:31.800000,4,8.53,5
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,14:33:00,Cheque Deposit,14:39:00,14:44:33,6,5.55,12
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,15:24:00,Debit Card Reissue,15:29:00,15:41:26.400000,5,12.44,3
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,15:52:00,Locker Access,15:58:00,16:08:55.800000,6,10.93,15
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,09:56:00,Cheque Deposit,09:59:00,10:05:27.600000,3,6.46,15
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,16:37:00,Loan Repayment,16:42:00,16:49:04.200000,5,7.07,13
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,14:50:00,Inward Remittance,14:54:00,15:11:10.800000,4,17.18,12
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,11:21:00,Cash Withdrawal,11:27:00,11:29:15.600000,6,2.26,4
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,09:07:00,Loan Repayment,09:14:00,09:20:09.600000,7,6.16,10
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,15:48:00,Debit Card Reissue,15:52:00,16:02:51,4,10.85,7
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,15:55:00,FD Opening,16:00:00,16:18:31.800000,5,18.53,9
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,12:06:00,Cash Withdrawal,12:10:00,12:13:37.200000,4,3.62,12
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,14:02:00,Cash Withdrawal,14:12:00,14:15:03,10,3.05,8
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,14:59:00,Locker Access,15:03:00,15:14:31.800000,4,11.53,7
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,16:32:00,Loan Repayment,16:36:00,16:43:02.400000,4,7.04,4
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,10:27:00,FD Opening,10:33:00,10:47:00.600000,6,14.01,13
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,11:59:00,Locker Access,12:02:00,12:13:36.600000,3,11.61,6
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,09:56:00,Debit Card Reissue,09:59:00,10:10:43.800000,3,11.73,2
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,09:13:00,New Account Opening,09:14:00,09:43:18.600000,1,29.31,11
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,09:28:00,Cheque Deposit,09:33:00,09:38:55.800000,5,5.93,7
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,10:21:00,Locker Access,10:24:00,10:33:51,3,9.85,11
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,14:44:00,Locker Access,14:51:00,15:00:27,7,9.45,13
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,16:25:00,Inward Remittance,16:30:00,16:45:06,5,15.1,12
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,12:56:00,Debit Card Reissue,13:03:00,13:13:46.800000,7,10.78,12
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,11:45:00,Loan Repayment,11:49:00,11:57:39,4,8.65,3
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,11:24:00,Locker Access,11:25:00,11:36:45,1,11.75,13
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,15:07:00,Cash Withdrawal,15:10:00,15:13:27.600000,3,3.46,1
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,11:08:00,Cheque Deposit,11:12:00,11:17:39,4,5.65,7
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,10:16:00,Loan Repayment,10:22:00,10:28:35.400000,6,6.59,15
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,10:27:00,New Account Opening,10:30:00,11:04:08.400000,3,34.14,2
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,15:33:00,Inward Remittance,15:35:00,15:48:52.800000,2,13.88,3
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,15:46:00,Cheque Deposit,15:49:00,15:54:43.800000,3,5.73,3
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,16:31:00,New Account Opening,16:37:00,17:15:24,6,38.4,6
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,13:13:00,Locker Access,13:16:00,13:25:00.600000,3,9.01,14
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,09:58:00,New Account Opening,10:02:00,10:33:39.600000,4,31.66,15
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,15:35:00,Cash Withdrawal,15:40:00,15:42:51.600000,5,2.86,10
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,13:22:00,Debit Card Reissue,13:27:00,13:37:47.400000,5,10.79,4
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,13:00:00,Locker Access,13:02:00,13:13:19.800000,2,11.33,9
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,09:28:00,Cash Withdrawal,09:35:00,09:37:18,7,2.3,3
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,11:27:00,Debit Card Reissue,11:30:00,11:39:00,3,9.0,10
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,10:56:00,Debit Card Reissue,10:59:00,11:10:49.200000,3,11.82,2
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,13:40:00,Cash Withdrawal,13:44:00,13:46:41.400000,4,2.69,3
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,16:04:00,Debit Card Reissue,16:05:00,16:18:25.200000,1,13.42,12
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,09:46:00,Cheque Deposit,09:52:00,09:57:48,6,5.8,15
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,13:42:00,Cash Withdrawal,13:51:00,13:53:56.400000,9,2.94,4
Bank Asia,"Bank Asia, Farmgate Branch",2025-08-04,Monday,16:28:00,Loan Repayment,16:33:00,16:40:08.400000,5,7.14,9
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,10:25:00,New Account Opening,10:29:00,11:02:07.200000,4,33.12,8
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,09:39:00,Cheque Deposit,09:44:00,09:49:22.800000,5,5.38,6
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,13:16:00,Inward Remittance,13:19:00,13:34:16.800000,3,15.28,7
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,14:35:00,Cash Withdrawal,14:36:00,14:38:43.200000,1,2.72,6
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,16:40:00,New Account Opening,16:41:00,17:18:39.600000,1,37.66,4
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,12:24:00,New Account Opening,12:32:00,13:02:23.400000,8,30.39,11
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,14:33:00,Cash Withdrawal,14:36:00,14:38:44.400000,3,2.74,10
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,13:15:00,New Account Opening,13:22:00,13:53:04.800000,7,31.08,11
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,11:28:00,Cash Deposit,11:34:00,11:37:40.800000,6,3.68,9
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,16:45:00,Cheque Deposit,16:48:00,16:53:44.400000,3,5.74,1
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,16:00:00,Cash Withdrawal,16:04:00,16:07:18.600000,4,3.31,11
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,13:21:00,FD Opening,13:26:00,13:42:11.400000,5,16.19,3
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,09:51:00,Loan Repayment,09:53:00,09:59:39.600000,2,6.66,13
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,09:12:00,Cheque Deposit,09:18:00,09:23:12,6,5.2,12
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,15:55:00,Cash Withdrawal,15:59:00,16:02:01.800000,4,3.03,3
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,11:53:00,FD Opening,12:01:00,12:17:16.800000,8,16.28,12
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,14:33:00,FD Opening,14:39:00,14:53:55.800000,6,14.93,12
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,11:10:00,Locker Access,11:16:00,11:26:51,6,10.85,3
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,13:26:00,Loan Repayment,13:31:00,13:39:33,5,8.55,2
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,12:10:00,Cash Deposit,12:14:00,12:18:51.600000,4,4.86,10
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,15:13:00,Cheque Deposit,15:19:00,15:25:34.200000,6,6.57,15
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,12:39:00,Cash Deposit,12:43:00,12:47:10.800000,4,4.18,8
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,12:23:00,New Account Opening,12:25:00,13:03:00,2,38.0,7
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,14:08:00,Locker Access,14:11:00,14:20:37.200000,3,9.62,5
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,14:54:00,Cash Withdrawal,14:55:00,14:58:03.600000,1,3.06,7
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,16:16:00,Inward Remittance,16:21:00,16:35:07.800000,5,14.13,7
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,13:21:00,Cash Deposit,13:25:00,13:29:05.400000,4,4.09,5
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,13:59:00,Inward Remittance,14:12:00,14:25:37.800000,13,13.63,4
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,13:18:00,New Account Opening,13:22:00,13:54:35.400000,4,32.59,9
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,16:27:00,Inward Remittance,16:32:00,16:48:33.600000,5,16.56,11
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,13:03:00,Locker Access,13:04:00,13:16:01.800000,1,12.03,8
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,10:18:00,Debit Card Reissue,10:24:00,10:36:15.600000,6,12.26,12
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,14:24:00,Debit Card Reissue,14:30:00,14:44:31.200000,6,14.52,12
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,14:54:00,Locker Access,14:57:00,15:09:18,3,12.3,11
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,15:50:00,Cash Withdrawal,15:55:00,15:58:08.400000,5,3.14,4
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,11:38:00,Inward Remittance,11:41:00,11:57:40.800000,3,16.68,6
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,13:10:00,Cheque Deposit,13:15:00,13:20:34.800000,5,5.58,4
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,14:55:00,Cash Deposit,15:03:00,15:06:57.600000,8,3.96,13
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,12:38:00,New Account Opening,12:43:00,13:10:23.400000,5,27.39,1
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,15:52:00,Debit Card Reissue,15:53:00,16:02:57,1,9.95,7
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,14:03:00,Cash Deposit,14:07:00,14:10:52.200000,4,3.87,13
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,15:40:00,Debit Card Reissue,15:49:00,16:01:03,9,12.05,9
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,14:19:00,Loan Repayment,14:23:00,14:30:53.400000,4,7.89,6
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,10:41:00,Debit Card Reissue,10:48:00,11:02:51.600000,7,14.86,1
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,09:01:00,Debit Card Reissue,09:05:00,09:15:45,4,10.75,9
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,14:33:00,Cash Deposit,14:39:00,14:43:24,6,4.4,9
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,15:34:00,Cash Withdrawal,15:39:00,15:41:27.600000,5,2.46,15
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,11:08:00,FD Opening,11:14:00,11:29:41.400000,6,15.69,4
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,09:02:00,Cash Deposit,09:07:00,09:11:30,5,4.5,8
Bank Asia,"Bank Asia, Shyamoli Branch",2025-08-04,Monday,11:01:00,Cheque Deposit,11:04:00,11:09:58.800000,3,5.98,15
